20080422,0.09,0.09,0.09,OAKLAND_FOOTHILLS.A
20080423,0.08,0.08,0.08,OAKLAND_FOOTHILLS.A
20080424,0,0,0,OAKLAND_FOOTHILLS.A
20080425,0,0,0,OAKLAND_FOOTHILLS.A
20080426,0,0,0,OAKLAND_FOOTHILLS.A
20080427,0,0,0,OAKLAND_FOOTHILLS.A
20080428,0,0,0,OAKLAND_FOOTHILLS.A
20080429,0,0,0,OAKLAND_FOOTHILLS.A
20080430,0,0,0,OAKLAND_FOOTHILLS.A
20080501,0,0,0,OAKLAND_FOOTHILLS.A
20080502,0,0,0,OAKLAND_FOOTHILLS.A
20080503,0,0,0,OAKLAND_FOOTHILLS.A
20080504,0,0,0,OAKLAND_FOOTHILLS.A
20080505,0,0,0,OAKLAND_FOOTHILLS.A
20080506,0,0,0,OAKLAND_FOOTHILLS.A
20080507,0,0,0,OAKLAND_FOOTHILLS.A
20080508,0,0,0,OAKLAND_FOOTHILLS.A
20080509,0,0,0,OAKLAND_FOOTHILLS.A
20080510,0,0,0,OAKLAND_FOOTHILLS.A
20080511,0,0,0,OAKLAND_FOOTHILLS.A
20080512,0,0,0,OAKLAND_FOOTHILLS.A
20080513,0,0,0,OAKLAND_FOOTHILLS.A
20080514,0,0,0,OAKLAND_FOOTHILLS.A
20080515,0,0,0,OAKLAND_FOOTHILLS.A
20080516,0,0,0,OAKLAND_FOOTHILLS.A
20080517,0,0,0,OAKLAND_FOOTHILLS.A
20080518,0,0,0,OAKLAND_FOOTHILLS.A
20080519,0,0,0,OAKLAND_FOOTHILLS.A
20080520,0,0,0,OAKLAND_FOOTHILLS.A
20080521,0,0,0,OAKLAND_FOOTHILLS.A
20080522,0,0,0,OAKLAND_FOOTHILLS.A
20080523,0,0,0,OAKLAND_FOOTHILLS.A
20080524,0,0,0,OAKLAND_FOOTHILLS.A
20080525,0,0,0,OAKLAND_FOOTHILLS.A
20080526,0,0,0,OAKLAND_FOOTHILLS.A
20080527,0,0,0,OAKLAND_FOOTHILLS.A
20080528,0,0,0,OAKLAND_FOOTHILLS.A
20080529,0,0,0,OAKLAND_FOOTHILLS.A
20080530,0,0,0,OAKLAND_FOOTHILLS.A
20080531,0,0,0,OAKLAND_FOOTHILLS.A
20080601,0,0,0,OAKLAND_FOOTHILLS.A
20080602,0,0,0,OAKLAND_FOOTHILLS.A
20080603,0,0,0,OAKLAND_FOOTHILLS.A
20080604,0,0,0,OAKLAND_FOOTHILLS.A
20080605,0,0,0,OAKLAND_FOOTHILLS.A
20080606,0,0,0,OAKLAND_FOOTHILLS.A
20080607,0,0,0,OAKLAND_FOOTHILLS.A
20080608,0,0,0,OAKLAND_FOOTHILLS.A
20080609,0,0,0,OAKLAND_FOOTHILLS.A
20080610,0,0,0,OAKLAND_FOOTHILLS.A
20080611,0,0,0,OAKLAND_FOOTHILLS.A
20080612,0,0,0,OAKLAND_FOOTHILLS.A
20080613,0,0,0,OAKLAND_FOOTHILLS.A
20080614,0,0,0,OAKLAND_FOOTHILLS.A
20080615,0,0,0,OAKLAND_FOOTHILLS.A
20080616,0,0,0,OAKLAND_FOOTHILLS.A
20080617,0,0,0,OAKLAND_FOOTHILLS.A
20080618,0,0,0,OAKLAND_FOOTHILLS.A
20080619,0,0,0,OAKLAND_FOOTHILLS.A
20080620,0,0,0,OAKLAND_FOOTHILLS.A
20080621,0,0,0,OAKLAND_FOOTHILLS.A
20080622,0,0,0,OAKLAND_FOOTHILLS.A
20080623,0,0,0,OAKLAND_FOOTHILLS.A
20080624,0,0,0,OAKLAND_FOOTHILLS.A
20080625,0,0,0,OAKLAND_FOOTHILLS.A
20080626,0,0,0,OAKLAND_FOOTHILLS.A
20080627,0,0,0,OAKLAND_FOOTHILLS.A
20080628,0,0,0,OAKLAND_FOOTHILLS.A
20080629,0,0,0,OAKLAND_FOOTHILLS.A
20080630,0,0,0,OAKLAND_FOOTHILLS.A
20080701,0,0,0,OAKLAND_FOOTHILLS.A
20080702,0,0,0,OAKLAND_FOOTHILLS.A
20080703,0,0,0,OAKLAND_FOOTHILLS.A
20080704,0,0,0,OAKLAND_FOOTHILLS.A
20080705,0,0,0,OAKLAND_FOOTHILLS.A
20080706,0,0,0,OAKLAND_FOOTHILLS.A
20080707,0,0,0,OAKLAND_FOOTHILLS.A
20080708,0,0,0,OAKLAND_FOOTHILLS.A
20080709,0,0,0,OAKLAND_FOOTHILLS.A
20080710,0,0,0,OAKLAND_FOOTHILLS.A
20080711,0,0,0,OAKLAND_FOOTHILLS.A
20080712,0,0,0,OAKLAND_FOOTHILLS.A
20080713,0,0,0,OAKLAND_FOOTHILLS.A
20080714,0,0,0,OAKLAND_FOOTHILLS.A
20080715,0,0,0,OAKLAND_FOOTHILLS.A
20080716,0,0,0,OAKLAND_FOOTHILLS.A
20080717,0,0,0,OAKLAND_FOOTHILLS.A
20080718,0,0,0,OAKLAND_FOOTHILLS.A
20080719,0,0,0,OAKLAND_FOOTHILLS.A
20080720,0,0,0,OAKLAND_FOOTHILLS.A
20080721,0,0,0,OAKLAND_FOOTHILLS.A
20080722,0,0,0,OAKLAND_FOOTHILLS.A
20080723,0,0,0,OAKLAND_FOOTHILLS.A
20080724,0,0,0,OAKLAND_FOOTHILLS.A
20080725,0,0,0,OAKLAND_FOOTHILLS.A
20080726,0,0,0,OAKLAND_FOOTHILLS.A
20080727,0,0,0,OAKLAND_FOOTHILLS.A
20080728,0,0,0,OAKLAND_FOOTHILLS.A
20080729,0,0,0,OAKLAND_FOOTHILLS.A
20080730,0,0,0,OAKLAND_FOOTHILLS.A
20080731,0,0,0,OAKLAND_FOOTHILLS.A
20080801,0,0,0,OAKLAND_FOOTHILLS.A
20080802,0,0,0,OAKLAND_FOOTHILLS.A
20080803,0,0,0,OAKLAND_FOOTHILLS.A
20080804,0,0,0,OAKLAND_FOOTHILLS.A
20080805,0,0,0,OAKLAND_FOOTHILLS.A
20080806,0,0,0,OAKLAND_FOOTHILLS.A
20080807,0,0,0,OAKLAND_FOOTHILLS.A
20080808,0,0,0,OAKLAND_FOOTHILLS.A
20080809,0,0,0,OAKLAND_FOOTHILLS.A
20080810,0,0,0,OAKLAND_FOOTHILLS.A
20080811,0,0,0,OAKLAND_FOOTHILLS.A
20080812,0,0,0,OAKLAND_FOOTHILLS.A
20080813,0,0,0,OAKLAND_FOOTHILLS.A
20080814,0,0,0,OAKLAND_FOOTHILLS.A
20080815,0,0,0,OAKLAND_FOOTHILLS.A
20080816,0,0,0,OAKLAND_FOOTHILLS.A
20080817,0,0,0,OAKLAND_FOOTHILLS.A
20080818,0,0,0,OAKLAND_FOOTHILLS.A
20080819,0,0,0,OAKLAND_FOOTHILLS.A
20080820,0,0,0,OAKLAND_FOOTHILLS.A
20080821,0,0,0,OAKLAND_FOOTHILLS.A
20080822,0,0,0,OAKLAND_FOOTHILLS.A
20080823,0,0,0,OAKLAND_FOOTHILLS.A
20080824,0,0,0,OAKLAND_FOOTHILLS.A
20080825,0,0,0,OAKLAND_FOOTHILLS.A
20080826,0,0,0,OAKLAND_FOOTHILLS.A
20080827,0,0,0,OAKLAND_FOOTHILLS.A
20080828,0,0,0,OAKLAND_FOOTHILLS.A
20080829,0,0,0,OAKLAND_FOOTHILLS.A
20080830,0,0,0,OAKLAND_FOOTHILLS.A
20080831,0,0,0,OAKLAND_FOOTHILLS.A
20080901,0,0,0,OAKLAND_FOOTHILLS.A
20080902,0,0,0,OAKLAND_FOOTHILLS.A
20080903,0,0,0,OAKLAND_FOOTHILLS.A
20080904,0,0,0,OAKLAND_FOOTHILLS.A
20080905,0,0,0,OAKLAND_FOOTHILLS.A
20080906,0,0,0,OAKLAND_FOOTHILLS.A
20080907,0,0,0,OAKLAND_FOOTHILLS.A
20080908,0,0,0,OAKLAND_FOOTHILLS.A
20080909,0,0,0,OAKLAND_FOOTHILLS.A
20080910,0,0,0,OAKLAND_FOOTHILLS.A
20080911,0,0,0,OAKLAND_FOOTHILLS.A
20080912,0,0,0,OAKLAND_FOOTHILLS.A
20080913,0,0,0,OAKLAND_FOOTHILLS.A
20080914,0,0,0,OAKLAND_FOOTHILLS.A
20080915,0,0,0,OAKLAND_FOOTHILLS.A
20080916,0,0,0,OAKLAND_FOOTHILLS.A
20080917,0,0,0,OAKLAND_FOOTHILLS.A
20080918,0,0,0,OAKLAND_FOOTHILLS.A
20080919,0,0,0,OAKLAND_FOOTHILLS.A
20080920,0,0,0,OAKLAND_FOOTHILLS.A
20080921,0,0,0,OAKLAND_FOOTHILLS.A
20080922,0,0,0,OAKLAND_FOOTHILLS.A
20080923,0,0,0,OAKLAND_FOOTHILLS.A
20080924,0,0,0,OAKLAND_FOOTHILLS.A
20080925,0,0,0,OAKLAND_FOOTHILLS.A
20080926,0,0,0,OAKLAND_FOOTHILLS.A
20080927,0,0,0,OAKLAND_FOOTHILLS.A
20080928,0,0,0,OAKLAND_FOOTHILLS.A
20080929,0,0,0,OAKLAND_FOOTHILLS.A
20080930,0,0,0,OAKLAND_FOOTHILLS.A
20081001,0,0,0,OAKLAND_FOOTHILLS.A
20081002,0,0,0,OAKLAND_FOOTHILLS.A
20081003,0.31,0.31,0.31,OAKLAND_FOOTHILLS.A
20081004,0.09,0.09,0.09,OAKLAND_FOOTHILLS.A
20081005,0,0,0,OAKLAND_FOOTHILLS.A
20081006,0,0,0,OAKLAND_FOOTHILLS.A
20081007,0,0,0,OAKLAND_FOOTHILLS.A
20081008,0,0,0,OAKLAND_FOOTHILLS.A
20081009,0,0,0,OAKLAND_FOOTHILLS.A
20081010,0,0,0,OAKLAND_FOOTHILLS.A
20081011,0,0,0,OAKLAND_FOOTHILLS.A
20081012,0,0,0,OAKLAND_FOOTHILLS.A
20081013,0,0,0,OAKLAND_FOOTHILLS.A
20081014,0,0,0,OAKLAND_FOOTHILLS.A
20081015,0,0,0,OAKLAND_FOOTHILLS.A
20081016,0,0,0,OAKLAND_FOOTHILLS.A
20081017,0,0,0,OAKLAND_FOOTHILLS.A
20081018,0,0,0,OAKLAND_FOOTHILLS.A
20081019,0,0,0,OAKLAND_FOOTHILLS.A
20081020,0,0,0,OAKLAND_FOOTHILLS.A
20081021,0,0,0,OAKLAND_FOOTHILLS.A
20081022,0,0,0,OAKLAND_FOOTHILLS.A
20081023,0,0,0,OAKLAND_FOOTHILLS.A
20081024,0,0,0,OAKLAND_FOOTHILLS.A
20081025,0,0,0,OAKLAND_FOOTHILLS.A
20081026,0,0,0,OAKLAND_FOOTHILLS.A
20081027,0,0,0,OAKLAND_FOOTHILLS.A
20081028,0,0,0,OAKLAND_FOOTHILLS.A
20081029,0,0,0,OAKLAND_FOOTHILLS.A
20081030,0.02,0.02,0.02,OAKLAND_FOOTHILLS.A
20081031,0.14,0.14,0.14,OAKLAND_FOOTHILLS.A
20081101,1.54,1.54,1.54,OAKLAND_FOOTHILLS.A
20081102,0.08,0.08,0.08,OAKLAND_FOOTHILLS.A
20081103,0.43,0.43,0.43,OAKLAND_FOOTHILLS.A
20081104,0,0,0,OAKLAND_FOOTHILLS.A
20081105,0,0,0,OAKLAND_FOOTHILLS.A
20081106,0,0,0,OAKLAND_FOOTHILLS.A
20081107,0,0,0,OAKLAND_FOOTHILLS.A
20081108,0.1,0.1,0.1,OAKLAND_FOOTHILLS.A
20081109,0,0,0,OAKLAND_FOOTHILLS.A
20081110,0,0,0,OAKLAND_FOOTHILLS.A
20081111,0,0,0,OAKLAND_FOOTHILLS.A
20081112,0,0,0,OAKLAND_FOOTHILLS.A
20081113,0,0,0,OAKLAND_FOOTHILLS.A
20081114,0,0,0,OAKLAND_FOOTHILLS.A
20081115,0,0,0,OAKLAND_FOOTHILLS.A
20081116,0,0,0,OAKLAND_FOOTHILLS.A
20081117,0,0,0,OAKLAND_FOOTHILLS.A
20081118,0,0,0,OAKLAND_FOOTHILLS.A
20081119,0,0,0,OAKLAND_FOOTHILLS.A
20081120,0,0,0,OAKLAND_FOOTHILLS.A
20081121,0,0,0,OAKLAND_FOOTHILLS.A
20081122,0,0,0,OAKLAND_FOOTHILLS.A
20081123,0,0,0,OAKLAND_FOOTHILLS.A
20081124,0,0,0,OAKLAND_FOOTHILLS.A
20081125,0,0,0,OAKLAND_FOOTHILLS.A
20081126,0.22,0.22,0.22,OAKLAND_FOOTHILLS.A
20081127,0,0,0,OAKLAND_FOOTHILLS.A
20081128,0,0,0,OAKLAND_FOOTHILLS.A
20081129,0,0,0,OAKLAND_FOOTHILLS.A
20081130,0,0,0,OAKLAND_FOOTHILLS.A
20081201,0,0,0,OAKLAND_FOOTHILLS.A
20081202,0,0,0,OAKLAND_FOOTHILLS.A
20081203,0,0,0,OAKLAND_FOOTHILLS.A
20081204,0,0,0,OAKLAND_FOOTHILLS.A
20081205,0,0,0,OAKLAND_FOOTHILLS.A
20081206,0,0,0,OAKLAND_FOOTHILLS.A
20081207,0,0,0,OAKLAND_FOOTHILLS.A
20081208,0,0,0,OAKLAND_FOOTHILLS.A
20081209,0,0,0,OAKLAND_FOOTHILLS.A
20081210,0,0,0,OAKLAND_FOOTHILLS.A
20081211,0,0,0,OAKLAND_FOOTHILLS.A
20081212,0.01,0.01,0.01,OAKLAND_FOOTHILLS.A
20081213,0,0,0,OAKLAND_FOOTHILLS.A
20081214,0.72,0.72,0.72,OAKLAND_FOOTHILLS.A
20081215,0.32,0.32,0.32,OAKLAND_FOOTHILLS.A
20081216,0.17,0.17,0.17,OAKLAND_FOOTHILLS.A
20081217,0,0,0,OAKLAND_FOOTHILLS.A
20081218,0.02,0.02,0.02,OAKLAND_FOOTHILLS.A
20081219,0.32,0.32,0.32,OAKLAND_FOOTHILLS.A
20081220,0,0,0,OAKLAND_FOOTHILLS.A
20081221,0.42,0.42,0.42,OAKLAND_FOOTHILLS.A
20081222,0.07,0.07,0.07,OAKLAND_FOOTHILLS.A
20081223,0,0,0,OAKLAND_FOOTHILLS.A
20081224,0.19,0.19,0.19,OAKLAND_FOOTHILLS.A
20081225,0.46,0.46,0.46,OAKLAND_FOOTHILLS.A
20081226,0,0,0,OAKLAND_FOOTHILLS.A
20081227,0,0,0,OAKLAND_FOOTHILLS.A
20081228,0,0,0,OAKLAND_FOOTHILLS.A
20081229,0,0,0,OAKLAND_FOOTHILLS.A
20081230,0,0,0,OAKLAND_FOOTHILLS.A
20081231,0,0,0,OAKLAND_FOOTHILLS.A
20090101,0,0,0,OAKLAND_FOOTHILLS.A
20090102,0.26,0.26,0.26,OAKLAND_FOOTHILLS.A
20090103,0,0,0,OAKLAND_FOOTHILLS.A
20090104,0,0,0,OAKLAND_FOOTHILLS.A
20090105,0,0,0,OAKLAND_FOOTHILLS.A
20090106,0,0,0,OAKLAND_FOOTHILLS.A
20090107,0,0,0,OAKLAND_FOOTHILLS.A
20090108,0,0,0,OAKLAND_FOOTHILLS.A
20090109,0,0,0,OAKLAND_FOOTHILLS.A
20090110,0,0,0,OAKLAND_FOOTHILLS.A
20090111,0,0,0,OAKLAND_FOOTHILLS.A
20090112,0,0,0,OAKLAND_FOOTHILLS.A
20090113,0,0,0,OAKLAND_FOOTHILLS.A
20090114,0,0,0,OAKLAND_FOOTHILLS.A
20090115,0,0,0,OAKLAND_FOOTHILLS.A
20090116,0,0,0,OAKLAND_FOOTHILLS.A
20090117,0,0,0,OAKLAND_FOOTHILLS.A
20090118,0,0,0,OAKLAND_FOOTHILLS.A
20090119,0,0,0,OAKLAND_FOOTHILLS.A
20090120,0,0,0,OAKLAND_FOOTHILLS.A
20090121,0.2,0.2,0.2,OAKLAND_FOOTHILLS.A
20090122,0.42,0.42,0.42,OAKLAND_FOOTHILLS.A
20090123,0.13,0.13,0.13,OAKLAND_FOOTHILLS.A
20090124,0.06,0.06,0.06,OAKLAND_FOOTHILLS.A
20090125,0,0,0,OAKLAND_FOOTHILLS.A
20090126,0,0,0,OAKLAND_FOOTHILLS.A
20090127,0,0,0,OAKLAND_FOOTHILLS.A
20090128,0,0,0,OAKLAND_FOOTHILLS.A
20090129,0,0,0,OAKLAND_FOOTHILLS.A
20090130,0,0,0,OAKLAND_FOOTHILLS.A
20090131,0,0,0,OAKLAND_FOOTHILLS.A
20090201,0,0,0,OAKLAND_FOOTHILLS.A
20090202,0,0,0,OAKLAND_FOOTHILLS.A
20090203,0,0,0,OAKLAND_FOOTHILLS.A
20090204,0,0,0,OAKLAND_FOOTHILLS.A
20090205,0.12,0.12,0.12,OAKLAND_FOOTHILLS.A
20090206,0.22,0.22,0.22,OAKLAND_FOOTHILLS.A
20090207,0,0,0,OAKLAND_FOOTHILLS.A
20090208,0.21,0.21,0.21,OAKLAND_FOOTHILLS.A
20090209,0.01,0.01,0.01,OAKLAND_FOOTHILLS.A
20090210,0.34,0.34,0.34,OAKLAND_FOOTHILLS.A
20090211,0.29,0.29,0.29,OAKLAND_FOOTHILLS.A
20090212,0,0,0,OAKLAND_FOOTHILLS.A
20090213,1.08,1.08,1.08,OAKLAND_FOOTHILLS.A
20090214,0.09,0.09,0.09,OAKLAND_FOOTHILLS.A
20090215,1.63,1.63,1.63,OAKLAND_FOOTHILLS.A
20090216,0.61,0.61,0.61,OAKLAND_FOOTHILLS.A
20090217,0.96,0.96,0.96,OAKLAND_FOOTHILLS.A
20090218,0,0,0,OAKLAND_FOOTHILLS.A
20090219,0,0,0,OAKLAND_FOOTHILLS.A
20090220,0,0,0,OAKLAND_FOOTHILLS.A
20090221,0,0,0,OAKLAND_FOOTHILLS.A
20090222,1.66,1.66,1.66,OAKLAND_FOOTHILLS.A
20090223,0.13,0.13,0.13,OAKLAND_FOOTHILLS.A
20090224,0.26,0.26,0.26,OAKLAND_FOOTHILLS.A
20090225,0.01,0.01,0.01,OAKLAND_FOOTHILLS.A
20090226,0.14,0.14,0.14,OAKLAND_FOOTHILLS.A
20090227,0,0,0,OAKLAND_FOOTHILLS.A
20090228,0,0,0,OAKLAND_FOOTHILLS.A
20090301,0.3,0.3,0.3,OAKLAND_FOOTHILLS.A
20090302,0.8,0.8,0.8,OAKLAND_FOOTHILLS.A
20090303,0.83,0.83,0.83,OAKLAND_FOOTHILLS.A
20090304,0.02,0.02,0.02,OAKLAND_FOOTHILLS.A
20090305,0.2,0.2,0.2,OAKLAND_FOOTHILLS.A
20090306,0,0,0,OAKLAND_FOOTHILLS.A
20090307,0,0,0,OAKLAND_FOOTHILLS.A
20090308,0,0,0,OAKLAND_FOOTHILLS.A
20090309,0,0,0,OAKLAND_FOOTHILLS.A
20090310,0,0,0,OAKLAND_FOOTHILLS.A
20090311,0,0,0,OAKLAND_FOOTHILLS.A
20090312,0,0,0,OAKLAND_FOOTHILLS.A
20090313,0,0,0,OAKLAND_FOOTHILLS.A
20090314,0,0,0,OAKLAND_FOOTHILLS.A
20090315,0.09,0.09,0.09,OAKLAND_FOOTHILLS.A
20090316,0.03,0.03,0.03,OAKLAND_FOOTHILLS.A
20090317,0,0,0,OAKLAND_FOOTHILLS.A
20090318,0,0,0,OAKLAND_FOOTHILLS.A
20090319,0,0,0,OAKLAND_FOOTHILLS.A
20090320,0,0,0,OAKLAND_FOOTHILLS.A
20090321,0.13,0.13,0.13,OAKLAND_FOOTHILLS.A
20090322,0.18,0.18,0.18,OAKLAND_FOOTHILLS.A
20090323,0,0,0,OAKLAND_FOOTHILLS.A
20090324,0,0,0,OAKLAND_FOOTHILLS.A
20090325,0,0,0,OAKLAND_FOOTHILLS.A
20090326,0,0,0,OAKLAND_FOOTHILLS.A
20090327,0,0,0,OAKLAND_FOOTHILLS.A
20090328,0,0,0,OAKLAND_FOOTHILLS.A
20090329,0,0,0,OAKLAND_FOOTHILLS.A
20090330,0,0,0,OAKLAND_FOOTHILLS.A
20090331,0,0,0,OAKLAND_FOOTHILLS.A
20090401,0,0,0,OAKLAND_FOOTHILLS.A
20090402,0,0,0,OAKLAND_FOOTHILLS.A
20090403,0,0,0,OAKLAND_FOOTHILLS.A
20090404,0,0,0,OAKLAND_FOOTHILLS.A
20090405,0,0,0,OAKLAND_FOOTHILLS.A
20090406,0,0,0,OAKLAND_FOOTHILLS.A
20090407,0.28,0.28,0.28,OAKLAND_FOOTHILLS.A
20090408,0.19,0.19,0.19,OAKLAND_FOOTHILLS.A
20090409,0.1,0.1,0.1,OAKLAND_FOOTHILLS.A
20090410,0,0,0,OAKLAND_FOOTHILLS.A
20090411,0,0,0,OAKLAND_FOOTHILLS.A
20090412,0,0,0,OAKLAND_FOOTHILLS.A
20090413,0,0,0,OAKLAND_FOOTHILLS.A
20090414,0,0,0,OAKLAND_FOOTHILLS.A
20090415,0,0,0,OAKLAND_FOOTHILLS.A
20090416,0,0,0,OAKLAND_FOOTHILLS.A
20090417,0,0,0,OAKLAND_FOOTHILLS.A
20090418,0,0,0,OAKLAND_FOOTHILLS.A
20090419,0,0,0,OAKLAND_FOOTHILLS.A
20090420,0,0,0,OAKLAND_FOOTHILLS.A
20090421,0,0,0,OAKLAND_FOOTHILLS.A
20090422,0,0,0,OAKLAND_FOOTHILLS.A
20090423,0,0,0,OAKLAND_FOOTHILLS.A
20090424,0,0,0,OAKLAND_FOOTHILLS.A
20090425,0,0,0,OAKLAND_FOOTHILLS.A
20090426,0,0,0,OAKLAND_FOOTHILLS.A
20090427,0,0,0,OAKLAND_FOOTHILLS.A
20090428,0,0,0,OAKLAND_FOOTHILLS.A
20090429,0,0,0,OAKLAND_FOOTHILLS.A
20090430,0,0,0,OAKLAND_FOOTHILLS.A
20090501,0.8,0.8,0.8,OAKLAND_FOOTHILLS.A
20090502,0.05,0.05,0.05,OAKLAND_FOOTHILLS.A
20090503,0.09,0.09,0.09,OAKLAND_FOOTHILLS.A
20090504,0.04,0.04,0.04,OAKLAND_FOOTHILLS.A
20090505,0.56,0.56,0.56,OAKLAND_FOOTHILLS.A
20090506,0,0,0,OAKLAND_FOOTHILLS.A
20090507,0,0,0,OAKLAND_FOOTHILLS.A
20090508,0,0,0,OAKLAND_FOOTHILLS.A
20090509,0,0,0,OAKLAND_FOOTHILLS.A
20090510,0,0,0,OAKLAND_FOOTHILLS.A
20090511,0,0,0,OAKLAND_FOOTHILLS.A
20090512,0,0,0,OAKLAND_FOOTHILLS.A
20090513,0,0,0,OAKLAND_FOOTHILLS.A
20090514,0,0,0,OAKLAND_FOOTHILLS.A
20090515,0,0,0,OAKLAND_FOOTHILLS.A
20090516,0,0,0,OAKLAND_FOOTHILLS.A
20090517,0,0,0,OAKLAND_FOOTHILLS.A
20090518,0,0,0,OAKLAND_FOOTHILLS.A
20090519,0,0,0,OAKLAND_FOOTHILLS.A
20090520,0,0,0,OAKLAND_FOOTHILLS.A
20090521,0,0,0,OAKLAND_FOOTHILLS.A
20090522,0,0,0,OAKLAND_FOOTHILLS.A
20090523,0,0,0,OAKLAND_FOOTHILLS.A
20090524,0,0,0,OAKLAND_FOOTHILLS.A
20090525,0,0,0,OAKLAND_FOOTHILLS.A
20090526,0,0,0,OAKLAND_FOOTHILLS.A
20090527,0,0,0,OAKLAND_FOOTHILLS.A
20090528,0,0,0,OAKLAND_FOOTHILLS.A
20090529,0,0,0,OAKLAND_FOOTHILLS.A
20090530,0,0,0,OAKLAND_FOOTHILLS.A
20090531,0,0,0,OAKLAND_FOOTHILLS.A
20090601,0,0,0,OAKLAND_FOOTHILLS.A
20090602,0,0,0,OAKLAND_FOOTHILLS.A
20090603,0.05,0.05,0.05,OAKLAND_FOOTHILLS.A
20090604,0,0,0,OAKLAND_FOOTHILLS.A
20090605,0,0,0,OAKLAND_FOOTHILLS.A
20090606,0,0,0,OAKLAND_FOOTHILLS.A
20090607,0,0,0,OAKLAND_FOOTHILLS.A
20090608,0,0,0,OAKLAND_FOOTHILLS.A
20090609,0,0,0,OAKLAND_FOOTHILLS.A
20090610,0,0,0,OAKLAND_FOOTHILLS.A
20090611,0,0,0,OAKLAND_FOOTHILLS.A
20090612,0,0,0,OAKLAND_FOOTHILLS.A
20090613,0,0,0,OAKLAND_FOOTHILLS.A
20090614,0,0,0,OAKLAND_FOOTHILLS.A
20090615,0,0,0,OAKLAND_FOOTHILLS.A
20090616,0,0,0,OAKLAND_FOOTHILLS.A
20090617,0,0,0,OAKLAND_FOOTHILLS.A
20090618,0,0,0,OAKLAND_FOOTHILLS.A
20090619,0,0,0,OAKLAND_FOOTHILLS.A
20090620,0,0,0,OAKLAND_FOOTHILLS.A
20090621,0,0,0,OAKLAND_FOOTHILLS.A
20090622,0,0,0,OAKLAND_FOOTHILLS.A
20090623,0,0,0,OAKLAND_FOOTHILLS.A
20090624,0,0,0,OAKLAND_FOOTHILLS.A
20090625,0,0,0,OAKLAND_FOOTHILLS.A
20090626,0,0,0,OAKLAND_FOOTHILLS.A
20090627,0,0,0,OAKLAND_FOOTHILLS.A
20090628,0,0,0,OAKLAND_FOOTHILLS.A
20090629,0,0,0,OAKLAND_FOOTHILLS.A
20090630,0,0,0,OAKLAND_FOOTHILLS.A
20090701,0,0,0,OAKLAND_FOOTHILLS.A
20090702,0,0,0,OAKLAND_FOOTHILLS.A
20090703,0,0,0,OAKLAND_FOOTHILLS.A
20090704,0,0,0,OAKLAND_FOOTHILLS.A
20090705,0,0,0,OAKLAND_FOOTHILLS.A
20090706,0,0,0,OAKLAND_FOOTHILLS.A
20090707,0,0,0,OAKLAND_FOOTHILLS.A
20090708,0,0,0,OAKLAND_FOOTHILLS.A
20090709,0,0,0,OAKLAND_FOOTHILLS.A
20090710,0,0,0,OAKLAND_FOOTHILLS.A
20090711,0,0,0,OAKLAND_FOOTHILLS.A
20090712,0,0,0,OAKLAND_FOOTHILLS.A
20090713,0,0,0,OAKLAND_FOOTHILLS.A
20090714,0,0,0,OAKLAND_FOOTHILLS.A
20090715,0,0,0,OAKLAND_FOOTHILLS.A
20090716,0,0,0,OAKLAND_FOOTHILLS.A
20090717,0,0,0,OAKLAND_FOOTHILLS.A
20090718,0,0,0,OAKLAND_FOOTHILLS.A
20090719,0,0,0,OAKLAND_FOOTHILLS.A
20090720,0,0,0,OAKLAND_FOOTHILLS.A
20090721,0,0,0,OAKLAND_FOOTHILLS.A
20090722,0,0,0,OAKLAND_FOOTHILLS.A
20090723,0,0,0,OAKLAND_FOOTHILLS.A
20090724,0.01,0.01,0.01,OAKLAND_FOOTHILLS.A
20090725,0.02,0.02,0.02,OAKLAND_FOOTHILLS.A
20090726,0,0,0,OAKLAND_FOOTHILLS.A
20090727,0,0,0,OAKLAND_FOOTHILLS.A
20090728,0,0,0,OAKLAND_FOOTHILLS.A
20090729,0,0,0,OAKLAND_FOOTHILLS.A
20090730,0,0,0,OAKLAND_FOOTHILLS.A
20090731,0,0,0,OAKLAND_FOOTHILLS.A
20090801,0,0,0,OAKLAND_FOOTHILLS.A
20090802,0,0,0,OAKLAND_FOOTHILLS.A
20090803,0,0,0,OAKLAND_FOOTHILLS.A
20090804,0,0,0,OAKLAND_FOOTHILLS.A
20090805,0,0,0,OAKLAND_FOOTHILLS.A
20090806,0,0,0,OAKLAND_FOOTHILLS.A
20090807,0,0,0,OAKLAND_FOOTHILLS.A
20090808,0,0,0,OAKLAND_FOOTHILLS.A
20090809,0,0,0,OAKLAND_FOOTHILLS.A
20090810,0,0,0,OAKLAND_FOOTHILLS.A
20090811,0,0,0,OAKLAND_FOOTHILLS.A
20090812,0,0,0,OAKLAND_FOOTHILLS.A
20090813,0,0,0,OAKLAND_FOOTHILLS.A
20090814,0,0,0,OAKLAND_FOOTHILLS.A
20090815,0,0,0,OAKLAND_FOOTHILLS.A
20090816,0,0,0,OAKLAND_FOOTHILLS.A
20090817,0,0,0,OAKLAND_FOOTHILLS.A
20090818,0,0,0,OAKLAND_FOOTHILLS.A
20090819,0,0,0,OAKLAND_FOOTHILLS.A
20090820,0,0,0,OAKLAND_FOOTHILLS.A
